,x,y,cluster,distance_from_0,distance_from_1,closest,color
5079,1,1,1,4.416574464834695,1.0129245810459737,1,r
5080,7,0,1,1.6720058874419081,5.18310496637836,0,g
5081,4,0,1,1.4290455532841582,2.2070420605579,0,g
5082,5,0,1,0.5415859655871369,3.194090710809538,0,g
5083,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5084,7,1,1,1.735798085028391,5.197412921611662,0,g
5085,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5086,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5087,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5088,0,0,1,5.388654241489458,1.8831652635494291,1,r
5089,6,0,1,0.7378750049166032,4.187289849137255,0,g
5090,4,0,1,1.4290455532841582,2.2070420605579,0,g
5091,6,0,1,0.7378750049166032,4.187289849137255,0,g
5092,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5093,0,0,1,5.388654241489458,1.8831652635494291,1,r
5094,0,1,1,5.40878783450323,1.9221954622459818,1,r
5095,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5096,1,1,1,4.416574464834695,1.0129245810459737,1,r
5097,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5098,5,0,1,0.5415859655871369,3.194090710809538,0,g
5099,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5100,1,0,1,4.39189465937903,0.9367455479730389,1,r
5101,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5102,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5103,1,1,1,4.416574464834695,1.0129245810459737,1,r
5104,1,0,1,4.39189465937903,0.9367455479730389,1,r
5105,0,1,1,5.40878783450323,1.9221954622459818,1,r
5106,1,0,1,4.39189465937903,0.9367455479730389,1,r
5107,1,0,1,4.39189465937903,0.9367455479730389,1,r
5108,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5109,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5110,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5111,0,0,1,5.388654241489458,1.8831652635494291,1,r
5112,6,0,1,0.7378750049166032,4.187289849137255,0,g
5113,6,0,1,0.7378750049166032,4.187289849137255,0,g
5114,0,1,1,5.40878783450323,1.9221954622459818,1,r
5115,5,0,1,0.5415859655871369,3.194090710809538,0,g
5116,1,1,1,4.416574464834695,1.0129245810459737,1,r
5117,4,1,1,1.5031841196969358,2.24043715428742,0,g
5118,1,0,1,4.39189465937903,0.9367455479730389,1,r
5119,0,0,1,5.388654241489458,1.8831652635494291,1,r
5120,6,0,1,0.7378750049166032,4.187289849137255,0,g
5121,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5122,4,0,1,1.4290455532841582,2.2070420605579,0,g
5123,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5124,5,0,1,0.5415859655871369,3.194090710809538,0,g
5125,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5126,0,0,1,5.388654241489458,1.8831652635494291,1,r
5127,0,1,1,5.40878783450323,1.9221954622459818,1,r
5128,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5129,1,1,1,4.416574464834695,1.0129245810459737,1,r
5130,6,0,1,0.7378750049166032,4.187289849137255,0,g
5131,4,1,1,1.5031841196969358,2.24043715428742,0,g
5132,6,1,1,0.872840665430125,4.204987546465239,0,g
5133,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5134,1,0,1,4.39189465937903,0.9367455479730389,1,r
5135,1,1,1,4.416574464834695,1.0129245810459737,1,r
5136,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5137,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5138,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5139,4,1,1,1.5031841196969358,2.24043715428742,0,g
5140,5,0,1,0.5415859655871369,3.194090710809538,0,g
5141,1,1,1,4.416574464834695,1.0129245810459737,1,r
5142,5,0,1,0.5415859655871369,3.194090710809538,0,g
5143,1,0,1,4.39189465937903,0.9367455479730389,1,r
5144,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5145,1,0,1,4.39189465937903,0.9367455479730389,1,r
5146,1,0,1,4.39189465937903,0.9367455479730389,1,r
5147,5,0,1,0.5415859655871369,3.194090710809538,0,g
5148,4,0,1,1.4290455532841582,2.2070420605579,0,g
5149,1,0,1,4.39189465937903,0.9367455479730389,1,r
5150,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5151,1,0,1,4.39189465937903,0.9367455479730389,1,r
5152,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5153,1,0,1,4.39189465937903,0.9367455479730389,1,r
5154,1,0,1,4.39189465937903,0.9367455479730389,1,r
5155,0,1,1,5.40878783450323,1.9221954622459818,1,r
5156,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5157,5,0,1,0.5415859655871369,3.194090710809538,0,g
5158,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5159,1,0,1,4.39189465937903,0.9367455479730389,1,r
5160,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5161,0,0,1,5.388654241489458,1.8831652635494291,1,r
5162,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5163,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5164,6,1,1,0.872840665430125,4.204987546465239,0,g
5165,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5166,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5167,1,0,1,4.39189465937903,0.9367455479730389,1,r
5168,1,0,1,4.39189465937903,0.9367455479730389,1,r
5169,1,1,1,4.416574464834695,1.0129245810459737,1,r
5170,6,0,1,0.7378750049166032,4.187289849137255,0,g
5171,0,1,1,5.40878783450323,1.9221954622459818,1,r
5172,9,0,1,3.6466274853842493,7.178226711111335,0,g
5173,1,0,1,4.39189465937903,0.9367455479730389,1,r
5174,6,1,1,0.872840665430125,4.204987546465239,0,g
5175,1,0,1,4.39189465937903,0.9367455479730389,1,r
5176,6,0,1,0.7378750049166032,4.187289849137255,0,g
5177,5,0,1,0.5415859655871369,3.194090710809538,0,g
5178,4,0,1,1.4290455532841582,2.2070420605579,0,g
5179,6,1,1,0.872840665430125,4.204987546465239,0,g
5180,4,1,1,1.5031841196969358,2.24043715428742,0,g
5181,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5182,8,1,1,2.6952067001897935,6.192275986222189,0,g
5183,7,0,1,1.6720058874419081,5.18310496637836,0,g
5184,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5185,5,0,1,0.5415859655871369,3.194090710809538,0,g
5186,4,0,1,1.4290455532841582,2.2070420605579,0,g
5187,0,0,1,5.388654241489458,1.8831652635494291,1,r
5188,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5189,1,0,1,4.39189465937903,0.9367455479730389,1,r
5190,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5191,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5192,1,0,1,4.39189465937903,0.9367455479730389,1,r
5193,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5194,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5195,1,1,1,4.416574464834695,1.0129245810459737,1,r
5196,5,0,1,0.5415859655871369,3.194090710809538,0,g
5197,1,1,1,4.416574464834695,1.0129245810459737,1,r
5198,4,0,1,1.4290455532841582,2.2070420605579,0,g
5199,4,1,1,1.5031841196969358,2.24043715428742,0,g
5200,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5201,7,0,1,1.6720058874419081,5.18310496637836,0,g
5202,6,1,1,0.872840665430125,4.204987546465239,0,g
5203,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5204,4,0,1,1.4290455532841582,2.2070420605579,0,g
5205,4,0,1,1.4290455532841582,2.2070420605579,0,g
5206,5,0,1,0.5415859655871369,3.194090710809538,0,g
5207,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5208,1,1,1,4.416574464834695,1.0129245810459737,1,r
5209,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5210,7,0,1,1.6720058874419081,5.18310496637836,0,g
5211,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5212,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5213,4,1,1,1.5031841196969358,2.24043715428742,0,g
5214,4,1,1,1.5031841196969358,2.24043715428742,0,g
5215,6,0,1,0.7378750049166032,4.187289849137255,0,g
5216,1,0,1,4.39189465937903,0.9367455479730389,1,r
5217,4,0,1,1.4290455532841582,2.2070420605579,0,g
5218,1,0,1,4.39189465937903,0.9367455479730389,1,r
5219,9,0,1,3.6466274853842493,7.178226711111335,0,g
5220,5,0,1,0.5415859655871369,3.194090710809538,0,g
5221,1,0,1,4.39189465937903,0.9367455479730389,1,r
5222,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5223,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5224,0,0,1,5.388654241489458,1.8831652635494291,1,r
5225,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5226,4,1,1,1.5031841196969358,2.24043715428742,0,g
5227,0,1,1,5.40878783450323,1.9221954622459818,1,r
5228,4,0,1,1.4290455532841582,2.2070420605579,0,g
5229,0,0,1,5.388654241489458,1.8831652635494291,1,r
5230,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5231,5,0,1,0.5415859655871369,3.194090710809538,0,g
5232,1,0,1,4.39189465937903,0.9367455479730389,1,r
5233,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5234,1,0,1,4.39189465937903,0.9367455479730389,1,r
5235,5,0,1,0.5415859655871369,3.194090710809538,0,g
5236,1,0,1,4.39189465937903,0.9367455479730389,1,r
5237,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5238,5,0,1,0.5415859655871369,3.194090710809538,0,g
5239,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5240,7,1,1,1.735798085028391,5.197412921611662,0,g
5241,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5242,0,1,1,5.40878783450323,1.9221954622459818,1,r
5243,0,1,1,5.40878783450323,1.9221954622459818,1,r
5244,4,0,1,1.4290455532841582,2.2070420605579,0,g
5245,1,0,1,4.39189465937903,0.9367455479730389,1,r
5246,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5247,4,0,1,1.4290455532841582,2.2070420605579,0,g
5248,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5249,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5250,1,0,1,4.39189465937903,0.9367455479730389,1,r
5251,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5252,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5253,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5254,1,1,1,4.416574464834695,1.0129245810459737,1,r
5255,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5256,0,1,1,5.40878783450323,1.9221954622459818,1,r
5257,0,1,1,5.40878783450323,1.9221954622459818,1,r
5258,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5259,4,1,1,1.5031841196969358,2.24043715428742,0,g
5260,4,0,1,1.4290455532841582,2.2070420605579,0,g
5261,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5262,6,0,1,0.7378750049166032,4.187289849137255,0,g
5263,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5264,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5265,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5266,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5267,0,0,1,5.388654241489458,1.8831652635494291,1,r
5268,4,0,1,1.4290455532841582,2.2070420605579,0,g
5269,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5270,4,1,1,1.5031841196969358,2.24043715428742,0,g
5271,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5272,1,1,1,4.416574464834695,1.0129245810459737,1,r
5273,4,1,1,1.5031841196969358,2.24043715428742,0,g
5274,5,0,1,0.5415859655871369,3.194090710809538,0,g
5275,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5276,0,1,1,5.40878783450323,1.9221954622459818,1,r
5277,1,0,1,4.39189465937903,0.9367455479730389,1,r
5278,1,1,1,4.416574464834695,1.0129245810459737,1,r
5279,0,0,1,5.388654241489458,1.8831652635494291,1,r
5280,4,0,1,1.4290455532841582,2.2070420605579,0,g
5281,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5282,6,0,1,0.7378750049166032,4.187289849137255,0,g
5283,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5284,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5285,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5286,4,0,1,1.4290455532841582,2.2070420605579,0,g
5287,0,0,1,5.388654241489458,1.8831652635494291,1,r
5288,1,0,1,4.39189465937903,0.9367455479730389,1,r
5289,4,0,1,1.4290455532841582,2.2070420605579,0,g
5290,1,0,1,4.39189465937903,0.9367455479730389,1,r
5291,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5292,1,1,1,4.416574464834695,1.0129245810459737,1,r
5293,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5294,0,0,1,5.388654241489458,1.8831652635494291,1,r
5295,0,1,1,5.40878783450323,1.9221954622459818,1,r
5296,1,1,1,4.416574464834695,1.0129245810459737,1,r
5297,8,0,1,2.654571124004804,6.180271669134306,0,g
5298,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5299,13,0,1,7.635605324805542,11.17370403954502,0,g
5300,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5301,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5302,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5303,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5304,11,0,1,5.6391648625199196,9.175472758377548,0,g
5305,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5306,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5307,1,1,1,4.416574464834695,1.0129245810459737,1,r
5308,1,0,1,4.39189465937903,0.9367455479730389,1,r
5309,11,1,1,5.658407165539356,9.183562725052209,0,g
5310,1,1,1,4.416574464834695,1.0129245810459737,1,r
5311,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5312,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5313,5,0,1,0.5415859655871369,3.194090710809538,0,g
5314,1,0,1,4.39189465937903,0.9367455479730389,1,r
5315,0,0,1,5.388654241489458,1.8831652635494291,1,r
5316,4,0,1,1.4290455532841582,2.2070420605579,0,g
5317,8,0,1,2.654571124004804,6.180271669134306,0,g
5318,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5319,4,0,1,1.4290455532841582,2.2070420605579,0,g
5320,5,0,1,0.5415859655871369,3.194090710809538,0,g
5321,5,0,1,0.5415859655871369,3.194090710809538,0,g
5322,1,1,1,4.416574464834695,1.0129245810459737,1,r
5323,1,0,1,4.39189465937903,0.9367455479730389,1,r
5324,4,1,1,1.5031841196969358,2.24043715428742,0,g
5325,6,1,1,0.872840665430125,4.204987546465239,0,g
5326,0,1,1,5.40878783450323,1.9221954622459818,1,r
5327,5,0,1,0.5415859655871369,3.194090710809538,0,g
5328,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5329,6,1,1,0.872840665430125,4.204987546465239,0,g
5330,1,1,1,4.416574464834695,1.0129245810459737,1,r
5331,6,1,1,0.872840665430125,4.204987546465239,0,g
5332,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5333,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5334,1,0,1,4.39189465937903,0.9367455479730389,1,r
5335,6,1,1,0.872840665430125,4.204987546465239,0,g
5336,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5337,0,0,1,5.388654241489458,1.8831652635494291,1,r
5338,1,1,1,4.416574464834695,1.0129245810459737,1,r
5339,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5340,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5341,4,0,1,1.4290455532841582,2.2070420605579,0,g
5342,6,1,1,0.872840665430125,4.204987546465239,0,g
5343,1,0,1,4.39189465937903,0.9367455479730389,1,r
5344,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5345,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5346,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5347,1,0,1,4.39189465937903,0.9367455479730389,1,r
5348,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5349,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5350,7,1,1,1.735798085028391,5.197412921611662,0,g
5351,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5352,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5353,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5354,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5355,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5356,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5357,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5358,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5359,7,1,1,1.735798085028391,5.197412921611662,0,g
5360,4,0,1,1.4290455532841582,2.2070420605579,0,g
5361,4,0,1,1.4290455532841582,2.2070420605579,0,g
5362,5,0,1,0.5415859655871369,3.194090710809538,0,g
5363,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5364,10,0,1,4.642093943676666,8.176681449580897,0,g
5365,1,1,1,4.416574464834695,1.0129245810459737,1,r
5366,1,1,1,4.416574464834695,1.0129245810459737,1,r
5367,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5368,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5369,0,0,1,5.388654241489458,1.8831652635494291,1,r
5370,4,0,1,1.4290455532841582,2.2070420605579,0,g
5371,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5372,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5373,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5374,0,0,1,5.388654241489458,1.8831652635494291,1,r
5375,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5376,0,1,1,5.40878783450323,1.9221954622459818,1,r
5377,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5378,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5379,1,1,1,4.416574464834695,1.0129245810459737,1,r
5380,1,1,1,4.416574464834695,1.0129245810459737,1,r
5381,1,1,1,4.416574464834695,1.0129245810459737,1,r
5382,0,0,1,5.388654241489458,1.8831652635494291,1,r
5383,1,0,1,4.39189465937903,0.9367455479730389,1,r
5384,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5385,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5386,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5387,0,1,1,5.40878783450323,1.9221954622459818,1,r
5388,6,0,1,0.7378750049166032,4.187289849137255,0,g
5389,7,0,1,1.6720058874419081,5.18310496637836,0,g
5390,12,1,1,6.653473965965965,10.18179773599812,0,g
5391,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5392,4,0,1,1.4290455532841582,2.2070420605579,0,g
5393,1,0,1,4.39189465937903,0.9367455479730389,1,r
5394,1,0,1,4.39189465937903,0.9367455479730389,1,r
5395,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5396,0,1,1,5.40878783450323,1.9221954622459818,1,r
5397,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5398,4,0,1,1.4290455532841582,2.2070420605579,0,g
5399,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5400,1,0,1,4.39189465937903,0.9367455479730389,1,r
5401,6,1,1,0.872840665430125,4.204987546465239,0,g
5402,1,0,1,4.39189465937903,0.9367455479730389,1,r
5403,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5404,4,0,1,1.4290455532841582,2.2070420605579,0,g
5405,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5406,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5407,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5408,4,0,1,1.4290455532841582,2.2070420605579,0,g
5409,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5410,0,0,1,5.388654241489458,1.8831652635494291,1,r
5411,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5412,7,0,1,1.6720058874419081,5.18310496637836,0,g
5413,6,0,1,0.7378750049166032,4.187289849137255,0,g
5414,4,0,1,1.4290455532841582,2.2070420605579,0,g
5415,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5416,0,0,1,5.388654241489458,1.8831652635494291,1,r
5417,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5418,1,0,1,4.39189465937903,0.9367455479730389,1,r
5419,5,0,1,0.5415859655871369,3.194090710809538,0,g
5420,4,0,1,1.4290455532841582,2.2070420605579,0,g
5421,7,0,1,1.6720058874419081,5.18310496637836,0,g
5422,0,1,1,5.40878783450323,1.9221954622459818,1,r
5423,1,0,1,4.39189465937903,0.9367455479730389,1,r
5424,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5425,1,0,1,4.39189465937903,0.9367455479730389,1,r
5426,6,0,1,0.7378750049166032,4.187289849137255,0,g
5427,0,0,1,5.388654241489458,1.8831652635494291,1,r
5428,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5429,4,0,1,1.4290455532841582,2.2070420605579,0,g
5430,1,0,1,4.39189465937903,0.9367455479730389,1,r
5431,0,0,1,5.388654241489458,1.8831652635494291,1,r
5432,1,1,1,4.416574464834695,1.0129245810459737,1,r
5433,8,0,1,2.654571124004804,6.180271669134306,0,g
5434,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5435,1,0,1,4.39189465937903,0.9367455479730389,1,r
5436,4,1,1,1.5031841196969358,2.24043715428742,0,g
5437,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5438,1,0,1,4.39189465937903,0.9367455479730389,1,r
5439,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5440,4,0,1,1.4290455532841582,2.2070420605579,0,g
5441,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5442,5,0,1,0.5415859655871369,3.194090710809538,0,g
5443,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5444,5,0,1,0.5415859655871369,3.194090710809538,0,g
5445,4,0,1,1.4290455532841582,2.2070420605579,0,g
5446,0,0,1,5.388654241489458,1.8831652635494291,1,r
5447,4,1,1,1.5031841196969358,2.24043715428742,0,g
5448,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5449,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5450,1,1,1,4.416574464834695,1.0129245810459737,1,r
5451,5,0,1,0.5415859655871369,3.194090710809538,0,g
5452,7,0,1,1.6720058874419081,5.18310496637836,0,g
5453,0,1,1,5.40878783450323,1.9221954622459818,1,r
5454,5,0,1,0.5415859655871369,3.194090710809538,0,g
5455,0,1,1,5.40878783450323,1.9221954622459818,1,r
5456,1,0,1,4.39189465937903,0.9367455479730389,1,r
5457,0,1,1,5.40878783450323,1.9221954622459818,1,r
5458,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5459,0,1,1,5.40878783450323,1.9221954622459818,1,r
5460,5,0,1,0.5415859655871369,3.194090710809538,0,g
5461,1,0,1,4.39189465937903,0.9367455479730389,1,r
5462,5,0,1,0.5415859655871369,3.194090710809538,0,g
5463,0,0,1,5.388654241489458,1.8831652635494291,1,r
5464,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5465,4,0,1,1.4290455532841582,2.2070420605579,0,g
5466,0,0,1,5.388654241489458,1.8831652635494291,1,r
5467,7,1,1,1.735798085028391,5.197412921611662,0,g
5468,4,0,1,1.4290455532841582,2.2070420605579,0,g
5469,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5470,1,0,1,4.39189465937903,0.9367455479730389,1,r
5471,4,0,1,1.4290455532841582,2.2070420605579,0,g
5472,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5473,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5474,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5475,8,0,1,2.654571124004804,6.180271669134306,0,g
5476,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5477,1,0,1,4.39189465937903,0.9367455479730389,1,r
5478,0,0,1,5.388654241489458,1.8831652635494291,1,r
5479,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5480,4,0,1,1.4290455532841582,2.2070420605579,0,g
5481,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5482,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5483,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5484,1,0,1,4.39189465937903,0.9367455479730389,1,r
5485,0,0,1,5.388654241489458,1.8831652635494291,1,r
5486,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5487,0,1,1,5.40878783450323,1.9221954622459818,1,r
5488,5,0,1,0.5415859655871369,3.194090710809538,0,g
5489,0,0,1,5.388654241489458,1.8831652635494291,1,r
5490,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5491,7,1,1,1.735798085028391,5.197412921611662,0,g
5492,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5493,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5494,11,0,1,5.6391648625199196,9.175472758377548,0,g
5495,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5496,4,0,1,1.4290455532841582,2.2070420605579,0,g
5497,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5498,4,0,1,1.4290455532841582,2.2070420605579,0,g
5499,1,1,1,4.416574464834695,1.0129245810459737,1,r
5500,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5501,6,1,1,0.872840665430125,4.204987546465239,0,g
5502,0,0,1,5.388654241489458,1.8831652635494291,1,r
5503,5,0,1,0.5415859655871369,3.194090710809538,0,g
5504,6,0,1,0.7378750049166032,4.187289849137255,0,g
5505,1,0,1,4.39189465937903,0.9367455479730389,1,r
5506,6,0,1,0.7378750049166032,4.187289849137255,0,g
5507,0,1,1,5.40878783450323,1.9221954622459818,1,r
5508,3,1,1,2.4512075254758265,1.2993759388658068,1,r
5509,5,0,1,0.5415859655871369,3.194090710809538,0,g
5510,1,0,1,4.39189465937903,0.9367455479730389,1,r
5511,1,0,1,4.39189465937903,0.9367455479730389,1,r
5512,1,1,1,4.416574464834695,1.0129245810459737,1,r
5513,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5514,1,1,1,4.416574464834695,1.0129245810459737,1,r
5515,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5516,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5517,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5518,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5519,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5520,1,1,1,4.416574464834695,1.0129245810459737,1,r
5521,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5522,5,1,1,0.7146374342761352,3.2172565104634776,0,g
5523,0,0,1,5.388654241489458,1.8831652635494291,1,r
5524,3,0,1,2.4064552829008687,1.2409084757803635,1,r
5525,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5526,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5527,2,1,1,3.4288881825147928,0.5976596177551894,1,r
5528,1,0,1,4.39189465937903,0.9367455479730389,1,r
5529,2,0,1,3.3970403094225676,0.45680743585829114,1,r
5530,0,1,1,5.40878783450323,1.9221954622459818,1,r
5531,0,0,1,5.388654241489458,1.8831652635494291,1,r
5532,6,0,1,0.7378750049166032,4.187289849137255,0,g
5533,5,0,1,0.5415859655871369,3.194090710809538,0,g
5534,1,1,1,4.416574464834695,1.0129245810459737,1,r
5535,5,0,1,0.5415859655871369,3.194090710809538,0,g
5536,0,0,1,5.388654241489458,1.8831652635494291,1,r
5537,1,1,1,4.416574464834695,1.0129245810459737,1,r
5538,3,1,1,2.4512075254758265,1.2993759388658068,1,r
